1.544,1.5125,5.6637
1.5134,1.5698,5.9263
1.052,1.1185,5.8688
1.3905,2.5541,0.25661
0.7713,1.0176,5.9485
1.1307,1.9813,5.8449
1.1453,2.3629,5.8746
0.75825,2.0479,5.7721
0.74768,0.97781,6.0216
1.1005,1.9936,6.177
0.6953,1.3298,5.9806
0.8229,2.0291,6.0327
0.92783,1.8539,5.8345
0.76637,1.8651,5.6673
1.137,1.875,5.9423
0.81169,2.0034,5.8101
0.52051,2.2535,5.9094
1.3715,1.7175,6.1417
0.33166,1.5093,6.0933
0.64206,1.7733,5.6377
0.73913,2.4417,6.0189
0.8404,1.5463,0.035007
0.51925,1.9921,5.9789
0.83975,0.67947,5.7019
1.4681,1.8611,0.40806
1.4462,1.8195,5.7861
0.77984,1.5063,5.6925
0.67933,1.4136,5.9679
1.1571,1.465,5.8518
1.3003,1.9404,5.6349
1.2326,0.99335,5.704
0.73167,1.3522,6.0776
1.6246,2.0767,0.42946
1.323,2.0017,6.2505
0.65862,1.8413,5.6978
1.1724,2.0413,5.8166
0.81044,1.8427,6.0839
0.45342,1.0299,6.0725
0.5892,2.0281,5.4893
1.2178,1.9042,5.7478
1.5531,1.5649,0.2471
1.1113,1.7863,5.9739
1.2312,1.1928,5.7576
1.208,2.031,0.060269
1.4847,2.0483,6.0854
1.3134,1.6336,5.8134
0.92127,1.4592,5.9755
1.1985,1.1121,5.6875
1.6047,2.2746,5.9816
1.0913,1.4031,5.3971
0.95985,0.93835,6.0801
0.82908,1.1401,5.5784
1.2705,2.0812,5.9568
0.76389,0.84581,6.174
1.5015,1.9556,0.25997
0.74987,1.801,5.5938
1.4098,2.1891,5.6937
0.91426,2.1185,5.7953
1.5861,2.2422,5.6395
0.58296,1.7713,5.9658
1.0877,1.7317,5.7667
1.1304,1.9638,6.0072
1.3456,2.3936,6.1581
1.5755,1.5288,5.9671
1.0136,2.0509,5.7657
1.0156,1.2932,5.9948
1.0079,0.89568,5.4633
0.71712,2.4396,5.956
0.88011,1.7939,5.7956
0.703,1.6543,6.0754
1.1457,2.0854,0.035516
1.2914,1.1763,5.8519
1.1186,2.2149,5.529
1.2623,1.8466,0.059803
1.8961,2.262,6.2505
0.89282,0.91621,5.7564
1.4647,2.0286,6.1137
1.1508,1.1784,5.6889
0.742,1.2436,6.1014
0.84938,1.1629,5.8625
0.81825,1.1572,5.6655
1.6614,2.5349,6.0619
1.2193,1.7981,5.4658
0.96823,2.5489,5.9921
1.0289,1.3375,5.9167
0.36127,1.7987,5.9626
0.61607,1.4222,5.7548
0.84092,1.2197,5.8107
1.4352,2.1441,6.0356
0.68678,2.0846,6.0029
0.80872,1.0845,5.6242
0.91911,1.3795,5.9428
1.2416,1.6252,6.1398
0.65552,2.167,5.8996
0.87673,1.7971,5.8044
1.5872,1.9193,5.7493
1.3943,1.6231,6.1839
1.1081,1.5315,6.0628
0.73857,1.9875,5.5952
0.83177,1.5529,5.7378
0.99719,1.761,5.7434
1.4142,1.6976,5.2167
0.75116,1.6073,5.7098
1.8332,1.6742,0.11107
0.55241,2.0227,5.9442
0.84697,1.5495,6.0924
0.83187,0.87931,5.8352
1.4304,1.7392,6.1767
1.2849,1.7433,6.0526
1.017,1.6972,6.1184
0.34665,1.3753,5.8742
1.0671,1.566,0.068516
0.63618,1.6517,5.9731
0.81358,0.97445,5.6657
1.1959,1.8525,6.2807
1.7344,1.8744,0.74301
1.7986,1.6716,6.043
1.2459,1.5448,6.207
0.90025,1.4092,5.8923
0.78446,1.9089,6.022
1.054,2.5657,0.0087983
0.7139,2.0938,5.6268
0.9893,1.3262,5.7824
1.2265,1.4173,5.4523
0.94466,1.0078,5.9997
1.521,2.0983,6.1156
0.52493,2.0525,5.598
0.53456,0.5635,6.0546
0.9013,2.1936,5.9818
2.1094,1.9507,0.39452
1.0851,2.5613,5.8314
1.8427,2.1609,0.59552
1.3931,1.6545,0.12166
1.8394,2.2457,0.37674
0.51822,1.9611,0.0016298
1.3848,1.7406,6.1113
0.57634,1.556,5.854
0.87104,1.1539,5.5575
1.1459,1.5115,5.4473
1.2376,1.9881,6.2762
1.7265,1.6857,0.22734
0.63986,0.94159,5.9969
1.02,1.7253,6.022
1.1735,1.8953,5.1881e-05
1.5164,2.0088,0.062275
1.2703,1.752,0.012698
0.73692,1.2223,6.1246
1.1955,2.3093,5.7719
1.0936,1.6856,6.0267
0.99944,1.0595,5.9368
0.1539,0.48576,6.1536
0.75731,1.3573,5.8984
0.90438,1.6192,5.726
0.94634,1.6962,5.9528
1.74,1.8708,6.1682
1.3199,2.0268,0.14672
1.2081,1.3843,5.7639
0.90442,1.0059,5.8604
0.64295,1.3344,5.9291
1.4483,1.9941,5.9411
1.4303,1.4429,5.1834
1.0473,2.0318,5.9427
0.77244,0.88635,5.6313
0.79588,1.2202,6.0631
0.57631,1.0059,5.7828
0.74327,1.541,6.1603
1.3174,1.4848,5.9829
2.0986,1.8899,0.48096
1.1102,1.4648,5.8778
1.2149,2.0121,6.088
0.72976,1.5369,6.1351
0.86738,1.5798,6.2111
1.9529,1.6789,0.44043
0.85713,1.4698,6.2039
0.83901,2.4237,0.45901
0.95232,1.7303,5.9042
1.4881,1.7765,0.57734
1.4565,2.2837,0.14521
0.57484,1.0667,5.8747
0.93485,1.351,5.9674
0.97603,1.7194,0.055453
1.4452,1.7244,6.2181
0.21157,1.3482,6.1204
0.87967,1.9842,5.196
0.744,1.7387,5.59
0.837,1.8972,5.683
0.69656,1.4077,5.5451
0.76663,1.6416,5.6396
1.6864,1.745,6.1698
1.0125,2.0261,5.8254
0.5696,1.7539,5.994
0.95234,1.1474,5.9103
0.35238,1.9748,5.7918
0.76935,1.3491,5.7211
1.0232,0.95807,5.6751
1.219,2.6433,5.6179
1.4826,1.9708,0.068323
0.59229,2.1379,5.3904
0.97645,1.7552,5.7031
1.1257,1.2229,5.7769
1.5417,1.6369,6.0292
0.47095,1.5474,5.7367
0.83655,1.828,0.15729
0.90838,0.89182,5.717
1.0217,1.4224,5.9451
0.9321,2.437,5.2465
1.2736,1.9585,0.19761
1.5292,1.5619,6.2775
0.87196,1.5693,6.0385
1.1268,1.8461,6.1041
1.007,1.6414,5.9843
1.2627,1.9217,5.7355
0.86762,1.2555,6.1033
0.75734,1.2606,5.7254
0.39929,1.7495,5.2735
1.6474,1.3107,6.1831
0.65814,1.2517,6.0075
0.50232,1.3198,5.8566
0.73551,1.9408,5.863
0.69153,1.7107,6.012
1.0711,2.0794,6.2035
1.4157,1.6502,6.2091
0.60492,1.4457,6.2306
1.0698,1.4022,5.6413
0.66699,1.7146,5.8475
1.2861,1.4234,6.135
0.97566,1.461,5.8744
0.95775,1.3787,5.6884
1.1409,2.0978,5.8671
0.76012,0.69123,5.647
1.1857,1.7821,5.9091
0.82512,1.3088,5.8806
0.96645,1.5453,5.4035
0.89835,0.90751,5.8321
1.3615,2.1409,0.082125
0.78172,1.7792,5.8506
0.92146,1.3325,5.5721
1.4286,1.769,6.2293
1.4937,2.0915,6.0794
0.85301,0.77904,5.6544
1.6446,1.8725,6.2317
1.0051,1.4894,6.2589
1.0389,2.077,6.1773
0.30556,0.4251,6.0334
0.52257,1.4836,6.2033
0.52719,1.6584,5.7722
1.5465,1.8035,6.2341
1.1922,1.3763,5.7476
0.66182,1.2916,6.0381
0.49716,1.1637,6.2003
1.1222,1.2408,5.5356
0.36133,1.4617,6.1649
1.3204,2.0499,5.8452
0.84855,1.5511,5.7584
1.0419,1.0706,5.8465
0.86711,2.1574,5.3323
0.33489,1.4793,5.991
0.88396,1.3246,6.072
1.3328,2.3219,6.0097
1.7847,2.0956,5.9636
0.69529,2.0295,6.0254
1.7853,1.6882,0.17733
1.1819,1.1821,5.6456
0.40675,1.7598,5.8241
0.99054,1.1156,5.9291
0.82856,1.8119,5.8646
0.39686,1.5176,5.947
0.5261,2.0155,5.5932
0.80631,1.9078,5.9744
0.68022,1.597,5.8815
1.1388,2.1808,5.8271
0.59755,1.4492,5.8227
2.0421,1.8257,0.3054
1.0236,1.0412,6.0249
1.1063,1.4321,5.8076
0.60088,1.5476,6.0615
1.2947,1.4042,5.335
1.9169,1.9861,0.089442
1.1267,1.5999,0.14881
1.2318,2.2122,6.0751
0.81365,1.0606,5.8033
0.48944,1.8377,5.5726
1.1883,2.196,0.050727
1.3394,1.5802,0.019914
0.57165,1.9968,5.5008
0.90262,1.8243,6.2544
0.514,1.4066,5.987
0.65572,1.3235,5.968
1.275,1.597,5.9733
1.1217,1.3192,5.4459
0.81163,1.649,5.9122
1.6505,2.0297,6.0486
0.90293,1.8638,6.1929
1.3456,1.5759,6.0011
1.2464,1.4704,5.9117
0.77022,1.8136,5.9127
0.73032,1.9936,0.26762
0.58589,1.6637,5.7688
1.1999,1.8826,5.9186
1.6258,1.7612,6.0137
1.2378,1.2148,6.1048
0.55394,1.1986,5.9713
0.59267,1.5754,5.9478
0.62176,1.4824,5.6925
1.5789,1.8891,0.00062879
1.1072,1.5724,6.2252
1.5259,2.1176,0.19323
1.3207,1.903,6.0582
1.3884,1.5462,5.9046
1.0778,2.2335,6.1281
0.45278,1.3799,5.6973
0.38935,1.0641,5.9068
1.0347,1.4366,0.1555
1.2151,1.7884,5.8377
0.94141,1.4925,5.9297
1.1944,1.3968,6.2327
1.4442,1.5085,0.073614
0.98567,1.7969,0.16046
0.77099,1.6618,5.9836
1.0913,1.6338,5.8708
1.8453,1.9396,0.42777
0.81922,2.0486,5.9603
1.4569,1.6147,6.0084
0.81109,1.7333,5.9952
1.238,2.1017,5.8106
0.85873,1.8898,5.6714
0.8457,1.409,6.2291
0.99555,1.6044,5.4089
1.6082,2.4265,0.019002
1.775,1.7733,0.40437
0.92051,1.6315,5.9056
1.525,1.7828,5.8814
0.51157,1.2447,6.2502
1.1434,1.9997,6.2772
0.74367,1.6249,5.8039
1.0271,1.386,5.7196
1.2292,1.6384,6.2329
0.87992,1.0987,5.8346
0.70052,1.1882,6.0862
0.91211,0.91453,6.1763
0.76824,1.1724,5.827
1.325,1.6086,0.023497
0.79577,1.4881,5.4497
1.1013,1.1209,5.6233
1.0208,1.9474,5.7228
0.57676,1.585,5.8646
1.3382,1.8468,6.2153
0.93862,0.88081,5.9313
1.041,1.7995,5.9662
0.49721,1.255,6.0144
1.3633,1.5612,5.4144
1.0284,1.6427,6.2422
0.70347,1.0388,6.061
1.3935,1.9441,6.0865
1.7279,1.8223,6.0063
0.46561,0.87803,5.967
1.144,1.1953,6.1673
1.5625,1.5892,0.038146
1.3936,1.6399,5.8745
0.91823,1.3863,5.9371
0.81128,1.7744,6.0277
1.2249,1.84,0.085994
2.0523,1.6932,0.21614
1.1224,2.0731,6.2095
1.1222,1.7276,5.4943
0.51886,1.4304,5.8414
0.86631,1.3542,6.1583
1.3927,2.1473,6.1663
1.0735,2.1594,6.2302
1.2414,0.73372,5.8583
0.99357,1.9506,6.0324
0.99465,1.6076,5.7954
1.0243,2.0707,5.5792
0.73555,0.57785,5.6968
0.7422,1.9044,5.439
1.0666,1.5055,5.8384
1.2626,1.7789,5.9804
0.95584,1.6245,5.724
0.69414,1.3659,5.7262
1.1467,1.8161,5.8637
1.0532,1.3771,5.8802
0.93734,1.4374,5.5071
0.98125,1.5703,5.7961
1.5863,1.9591,0.028554
1.158,1.9697,5.7838
0.81901,2.0529,5.8377
1.2873,0.97914,5.9725
0.85683,1.7396,6.0111
1.0697,2.0538,6.199
1.6092,1.6215,5.9875
0.40559,1.4927,5.9553
1.4065,1.6157,5.533
0.84093,2.1969,5.8968
1.5412,2.0149,6.1862
0.76348,1.6528,5.6521
0.71141,1.8964,5.6424
1.3404,1.5691,5.8635
1.7632,1.3051,5.9347
1.2499,1.6775,5.7009
0.70507,1.082,5.7955
1.0396,1.6291,5.3725
0.84006,1.9262,5.5305
0.90793,0.96781,5.8396
1.8715,1.7674,0.30671
0.63047,1.6202,5.7516
0.96819,2.5878,5.1306
0.98999,1.7138,5.8487
0.81358,1.173,6.1076
1.4571,2.3362,6.1178
0.9674,1.0511,5.9399
1.0182,1.3822,5.7084
1.095,1.5516,6.0322
1.3466,1.4657,5.6115
1.1155,1.8567,5.4377
1.1598,1.3244,5.8109
1.1899,1.7715,0.0092681
0.76364,1.8764,5.6779
1.5632,1.7407,0.2595
1.4686,1.3454,5.4879
1.5037,1.9841,5.9755
1.4981,1.915,5.9317
1.2031,1.5427,5.9942
1.4101,1.7407,6.1394
0.79823,0.42786,5.6707
1.1511,1.7048,6.1748
1.0539,1.3085,5.8025
1.057,1.8279,6.1791
1.1333,1.1957,6.0442
0.82884,2.0347,5.9871
0.96422,1.9081,5.803
0.63236,1.4102,6.2686
1.2404,2.006,0.2516
1.0183,1.5467,5.7674
0.51503,1.4016,6.1945
0.86733,1.338,6.0022
0.80345,1.6644,6.0882
0.72991,2.1847,5.5363
1.3202,2.0812,0.27138
0.36545,1.3415,6.1198
0.27567,1.7975,5.8904
0.97749,1.8671,5.7175
1.3305,1.6954,6.0028
1.9421,2.127,0.15707
1.3954,1.0308,5.9459
1.6645,2.2553,0.29912
1.4533,1.724,5.9544
1.1819,0.93538,5.7372
1.14,1.8917,5.981
0.96707,1.7049,0.095677
0.74171,1.6015,6.1243
0.88153,0.7575,5.5717
0.87958,2.0465,5.6174
0.93056,1.3319,5.8716
0.79152,1.1173,5.5975
0.6624,1.3132,5.6933
1.487,1.9042,0.11645
1.1089,1.7192,5.9787
0.9887,1.7077,5.8179
0.70901,2.1326,5.3203
0.6958,1.8736,5.5529
1.3291,1.8869,0.046358
0.84169,1.2938,5.907
0.67628,1.5231,6.2613
1.8724,1.5927,0.312
1.2163,1.4311,5.9055
0.72358,1.8992,5.9402
0.43975,0.91917,6.126
0.97101,1.777,6.21
1.6661,1.7618,0.15994
0.58325,1.3036,6.0192
1.1762,1.5324,5.8439
0.71407,1.9135,6.0558
1.1752,0.97686,5.9661
0.31628,1.0632,6.0443
0.69059,1.4535,5.7426
1.1938,1.8283,5.9915
0.97654,1.6148,5.7841
1.4197,1.9777,6.066
0.58321,1.559,5.8194
0.46844,1.8771,6.2142
1.5301,2.0726,0.41902
0.7876,0.98883,5.9113
0.58878,1.4207,5.809
1.0815,1.974,5.8328
0.70926,2.1286,5.886
0.89526,1.6213,5.5876
1.1356,1.5449,6.171
0.87973,1.2558,5.6458
0.47225,1.5743,6.0984
1.3884,1.4062,6.0869
0.20975,2.0414,5.5108
0.40886,2.2494,5.658
1.1078,1.4607,5.9422
0.89904,1.3041,5.7017
0.62288,1.6075,6.2083
1.3925,1.9171,0.040959
0.71749,1.5182,6.2574
1.0125,2.0694,5.8309
0.67536,2.2928,5.9797
0.95292,2.115,5.8768
1.6652,2.1382,6.0811
0.72114,2.6588,5.8464
1.1354,1.8113,5.7918
1.1237,2.3794,6.1791
1.0609,1.6656,5.93
1.1134,1.3929,5.7033
0.95844,1.6258,5.945
1.202,1.6978,6.1298
1.486,1.5778,5.8067
1.1188,1.6408,5.9881
1.5785,2.5999,0.18107
0.36522,1.2687,6.1729
0.75914,1.5607,5.8726
1.3054,1.6468,6.1864
1.4007,1.5616,5.8957
0.71851,1.9803,6.0549
0.85568,1.51,6.279
0.87989,0.9843,5.9085
1.1809,1.5616,5.3664
0.64285,0.70853,5.7402
1.5108,2.0482,0.19865
0.6535,1.0391,5.9982
0.96815,0.85531,5.4359
1.1553,1.1778,6.1934
0.86117,1.8225,5.8767
2.0855,1.6027,0.45284
0.9904,0.80786,6.0908
1.1918,2.1004,6.2511
1.0658,1.9402,5.6897
0.2791,1.9354,6.1392
1.5207,1.52,6.0131
0.58385,1.5207,5.8066
1.38,2.3102,0.18415
1.0903,2.3865,6.1506
1.8843,1.4402,6.2161
0.82948,1.7203,6.1484
1.1382,1.5323,6.1299
0.66701,1.7049,5.7938
1.0905,1.9809,6.1597
1.1362,1.9961,6.1293
0.62101,0.57083,5.698
0.88294,1.7764,5.5746
0.70573,1.2383,5.9353
0.73051,1.5665,6.1412
0.93067,1.7403,0.017269
0.60273,1.4085,5.7896
0.50141,1.0841,5.7623
0.74154,1.2576,5.6291
1.1048,1.699,5.9613
1.371,2.2908,5.948
0.89245,1.5881,6.1591
0.82234,0.90705,5.6207
0.97554,1.6665,5.8931
1.3044,1.5482,0.099031
0.29565,1.9633,6.1136
1.1882,1.7876,0.34414
0.72929,1.4773,5.7546
0.71641,1.7558,5.8483
1.5602,1.0878,5.5852
0.64692,0.62574,5.7911
1.163,1.516,5.9438
1.3434,2.1042,6.2607
0.88928,2.1438,5.4126
0.32941,1.6592,5.9705
0.8593,1.912,5.7326
0.87965,1.4565,6.0935
0.89393,0.97431,6.0231
0.97119,1.7771,5.919
1.632,1.5746,0.19665
0.9541,1.4377,5.5794
0.63471,1.3135,5.7343
1.8019,1.837,5.8943
0.96218,1.0688,5.9811
0.96527,1.8813,5.9675
0.85295,1.6978,5.7803
1.3453,1.6631,5.7716
0.99436,1.3565,5.8696
0.83644,1.9432,0.11098
0.91816,1.8466,5.835
0.3146,1.5382,5.9004
0.8054,2.0878,5.482
1.7017,1.8737,0.32181
1.1922,0.82916,6.0217
1.1835,1.2191,5.7499
1.2635,1.4984,5.9723
0.54787,1.2717,5.9416
0.9848,1.8884,5.7824
0.64313,1.4529,6.0898
1.5508,1.4153,5.806
1.2017,1.321,5.9674
0.29954,2.0159,5.6233
0.65933,1.5559,0.024371
1.4157,2.2984,5.9627
0.80038,1.1191,6.1034
1.5449,2.4533,0.1829
1.1546,1.9416,5.7113
0.97786,1.6051,6.0386
1.161,1.7798,0.11028
1.8131,2.205,6.2405
0.8527,1.5637,5.772
0.87476,1.3841,5.853
0.39928,0.5564,5.9005
0.49898,1.6215,5.7163
0.6599,1.5262,6.1566
0.60412,0.98426,5.9015
1.5934,1.8543,6.1914
0.91398,1.483,5.7796
0.63037,1.5956,6.2413
1.3539,1.69,6.1095
1.6898,1.8673,5.9435
0.63803,1.6024,5.6762
0.62137,1.6655,6.2271
0.94968,2.0693,0.18062
2.2362,1.9343,0.35068
0.63121,1.0374,5.9643
1.1782,2.0911,6.1137
0.70577,1.6188,6.1533
1.4876,1.6617,0.0044557
1.5544,1.8643,5.8959
1.4305,2.593,0.029526
0.68281,1.2842,5.9101
0.49936,1.4458,5.8842
0.60252,1.2103,5.7009
0.61399,1.47,6.0249
0.60071,1.5113,5.9475
0.73528,1.9183,5.8494
1.1334,1.6498,6.0367
1.7786,2.2585,6.2603
1.0971,1.3816,6.0455
1.3504,1.3875,0.10227
1.4615,2.2998,0.087886
0.94908,1.7043,5.8322
0.75954,2.2262,5.7806
0.4636,1.1031,5.8847
0.93038,1.7479,5.7285
1.139,1.5399,6.2464
0.77593,0.90912,5.9421
0.682,1.5982,5.8662
0.64302,1.572,6.0118
0.57573,1.1009,6.0294
1.1254,1.4218,6.1724
0.60494,1.6482,5.4928
0.46919,1.9941,5.867
0.75205,1.5025,5.9504
0.71331,2.3294,5.9839
0.86899,1.8356,5.8741
1.3981,2.0167,0.1621
0.96358,2.2084,5.4438
1.1883,1.7657,5.9464
0.86452,1.6821,5.589
0.99798,1.209,5.8805
0.98121,1.8816,6.094
0.72841,0.85143,5.6635
0.96527,0.55695,5.5431
0.136,1.2229,6.2079
0.57443,1.8492,5.6884
1.4728,1.3735,5.7406
1.1204,1.1949,6.0973
0.18993,1.4587,6.158
0.92908,1.8421,5.752
1.131,1.7097,5.8088
1.0695,1.82,6.2602
1.3211,2.3625,0.19362
1.2872,1.6144,0.12208
1.0126,1.8728,6.2694
0.7553,1.5613,6.1881
0.93256,1.6743,5.7631
1.2121,1.6746,0.088223
1.7737,1.803,0.83355
0.76033,1.8748,5.8832
0.97028,1.4931,5.7717
0.58536,1.6017,5.9346
0.78704,1.2034,5.8451
1.3576,1.3376,6.1455
0.9688,1.9557,6.021
1.3803,1.8897,5.9729
1.2556,2.2943,6.0871
1.7781,1.5479,5.8933
1.0918,1.0623,5.8899
0.62688,1.1552,5.7836
0.61099,1.7834,6.1376
1.4113,1.7651,5.9677
1.2726,1.7785,0.047266
1.3699,1.7321,5.6646
0.99962,1.8157,6.2695
0.56184,1.6482,6.22
0.41136,1.1654,6.0987
1.5271,1.3263,5.7347
0.70461,1.6588,6.034
1.3148,1.7129,6.0604
1.5232,1.2352,6.2533
0.81935,1.5353,6.094
0.79019,2.1369,6.0514
1.5086,1.4799,6.1366
0.98791,1.3489,0.046585
0.96234,1.103,6.0508
0.82842,1.1748,5.8983
1.8785,1.7592,0.30005
1.2979,1.6904,0.11047
2.0874,1.8364,0.36042
0.4615,1.0451,5.9896
0.96523,1.8246,6.1807
1.0357,1.7904,6.2361
0.9279,1.4134,5.9734
0.48505,1.4239,6.1587
1.1591,1.1639,5.6443
1.4478,1.7055,0.042387
0.59126,1.9286,5.7481
1.0336,2.0575,5.8708
0.6627,1.4166,5.6992
0.77345,1.3555,6.2529
0.65901,1.3422,5.8541
0.67428,2.2483,6.0812
1.165,1.681,6.2146
1.0999,1.9533,6.0857
1.5279,1.9389,0.0085975
1.2265,2.0603,0.19343
0.79001,1.4354,5.608
0.92833,1.3857,6.1314
1.0359,1.7211,6.0489
0.52052,1.6799,6.091
1.3965,1.7047,0.027944
0.74164,1.5879,5.8964
0.78161,1.7426,6.1081
0.84744,1.5821,5.6544
1.0364,1.9789,5.558
1.2456,2.2717,5.7917
1.9069,1.9528,6.2353
0.57317,1.5486,5.9984
0.90025,0.97336,5.7565
1.1529,2.1742,5.9634
0.69727,1.3318,6.0379
1.3244,1.4056,5.4608
1.6412,1.888,6.2144
0.82464,1.1695,5.7351
0.91847,1.1856,6.0423
1.2684,0.79758,5.8549
0.57158,1.7668,5.6946
1.5768,1.722,0.60767
0.84873,0.39999,5.6388
1.3494,1.4765,6.2632
0.83374,1.2199,5.6204
1.5239,2.043,5.8985
1.1819,1.7288,6.059
1.2131,1.0948,5.5488
1.0374,2.0426,5.6726
0.75927,1.3386,6.2004
0.87528,1.6428,5.7407
0.96359,1.5098,6.1393
1.2847,1.9052,6.2542
0.74093,1.1706,6.0967
1.1919,1.3785,6.0874
0.98621,1.2974,5.9289
1.0291,1.1924,5.4328
1.3509,1.778,6.1464
0.39146,1.5103,5.8594
1.4695,1.638,0.22627
1.5207,1.793,6.0977
0.57651,1.5888,6.1432
1.2169,1.22,6.1536
1.3501,1.5429,0.050806
0.89422,0.98204,5.6159
1.6608,1.9798,0.32752
1.3034,2.0936,6.2002
0.3195,2.0761,5.89
0.72579,1.7803,5.714
1.5489,2.0226,0.30951
1.2499,1.0237,6.1359
0.42968,1.1866,5.9507
1.4507,1.6951,5.8932
0.72811,1.5688,5.6931
0.77635,1.5489,5.6131
1.015,1.3731,5.8277
0.86547,1.1222,6.0127
0.77213,1.6947,5.8084
0.78435,1.2394,5.8932
1.212,1.5885,0.0090747
1.452,1.8433,6.1735
1.3836,1.9897,6.1229
0.95678,1.5105,5.7697
0.22603,1.5832,6.1407
1.2259,2.243,6.0035
0.69651,1.3051,6.1886
0.90326,1.4962,5.5374
1.3382,1.5972,5.8611
0.29052,2.0227,6.1976
0.82192,2.0006,6.0077
0.60874,1.7074,0.013861
1.2869,2.1241,0.053568
0.53126,1.7898,6.1597
0.79873,1.2023,5.6403
1.1415,2.3053,6.0996
0.67774,2.1859,6.1423
0.94592,1.7582,6.0953
0.74474,1.4564,5.9331
0.9276,1.4724,5.4707
0.96748,1.7747,5.4393
1.1688,1.4561,5.8559
0.62429,1.3803,5.9505
1.0637,0.6586,5.9365
1.4622,2.2037,6.175
0.93261,1.4344,5.7297
0.74386,1.6701,5.7099
1.473,2.3603,6.1942
0.41222,1.7409,5.6294
0.87077,1.7084,5.7846
1.0637,1.6452,5.9733
1.1632,1.8953,6.0445
1.0474,1.958,5.6526
1.1196,1.7077,6.1153
1.2081,1.7404,6.0308
1.1227,2.396,5.8691
1.0639,1.7217,5.9455
1.3612,2.0044,5.9431
1.2366,1.7325,6.199
0.97708,1.2153,6.0466
1.0147,0.80382,5.6964
0.708,0.96652,5.6418
0.94513,1.6112,5.6252
1.1552,1.6591,5.8935
1.4944,0.96234,5.6263
0.51758,1.4575,6.078
0.54333,1.5412,0.033908
1.0093,1.4781,5.7372
0.45726,1.6644,6.253
0.89395,1.5459,5.8801
0.80905,1.6664,5.9514
0.81704,0.80304,5.6853
0.97175,1.1746,5.8748
1.3977,1.093,5.8265
0.91654,1.5239,5.6787
0.83503,1.6312,5.943
1.5251,1.4824,6.195
1.1011,1.6358,5.8879
0.80395,0.9421,5.7375
1.0902,1.193,5.7734
1.214,1.3505,5.9532
1.5063,1.4644,6.1161
0.50904,0.88402,5.9584
1.0991,1.8537,5.6601
0.45011,1.5595,6.0991
0.89304,1.2535,5.8201
0.8855,1.6325,5.8853
1.2772,1.7193,0.024988
1.058,1.5836,5.8025
1.0221,1.9555,5.8432
1.2877,1.6576,6.0631
0.6869,0.69159,5.9295
0.85104,0.9574,6.0641
0.88264,0.83131,5.9092
0.79319,1.4861,6.1543
0.69638,1.139,5.5903
1.2484,2.026,5.7641
1.1027,1.8445,5.8035
1.5226,2.1181,6.2122
0.80145,1.7289,5.2872
0.9489,1.1653,5.7337
0.51672,1.2414,0.0057907
0.75594,2.1671,5.6441
1.2753,1.159,5.4207
1.1801,1.1668,5.7038
1.505,2.2311,6.2526
1.2366,2.0123,6.0427
0.6806,0.58724,6.1552
1.5944,1.7676,6.0197
1.0364,1.3828,6.0773
0.44401,1.6269,5.7996
0.90418,1.2457,6.0811
0.77964,1.7248,6.2324
1.4355,2.4,5.9034
