0,0,0,0,0.95317,0.30074,0.023934,0.021041,0.10149,0.61293,6.2258,0.95317,0.30074,0.023934,0.021041,4.2147e-08,0,0,0,0,0
0,0,0,0,0.65681,0.6013,0.41133,0.19453,0.88789,1.6324,5.9712,0.65681,0.6013,0.41133,0.19453,4.2147e-08,0,0,0,0,0
0,0,0,0,0.84316,0.38754,0.34015,0.15232,0.89909,1.0835,5.7416,0.84316,0.38754,0.34015,0.15232,4.2147e-08,0,0,0,0,0
0,0,0,0,0.74668,0.46196,0.35125,0.32508,1.0607,1.2383,6.0437,0.74668,0.46196,0.35125,0.32508,5.9605e-08,0,0,0,0,0
0,0,0,0,0.81733,0.3726,0.35834,0.25443,1.0677,1.0866,5.8191,0.81733,0.3726,0.35834,0.25443,4.2147e-08,0,0,0,0,0
0,0,0,0,0.84484,0.3976,0.35643,0.033408,0.77037,1.1266,5.5919,0.84484,0.3976,0.35643,0.033408,0,0,0,0,0,0
0,0,0,0,0.82756,0.53564,0.16174,0.045478,0.34815,1.1876,6.0448,0.82756,0.53564,0.16174,0.045478,4.2147e-08,0,0,0,0,0
0,0,0,0,0.81506,0.45785,0.29366,0.19952,0.81038,1.1502,5.953,0.81506,0.45785,0.29366,0.19952,0,0,0,0,0,0
0,0,0,0,0.71938,0.6044,0.33483,0.071287,0.60467,1.5256,5.8761,0.71938,0.6044,0.33483,0.071287,0,0,0,0,0,0
0,0,0,0,0.79089,0.42902,0.4235,0.10526,0.91124,1.2941,5.6366,0.79089,0.42902,0.4235,0.10526,0,0,0,0,0,0
0,0,0,0,0.9178,0.39431,0.044228,0.014304,0.12728,0.81601,6.1871,0.9178,0.39431,0.044228,0.014304,2.9802e-08,0,0,0,0,0
0,0,0,0,0.67424,0.57144,0.46598,0.041539,0.74563,1.6583,5.6606,0.67424,0.57144,0.46598,0.041539,0,0,0,0,0,0
0,0,0,0,0.77455,0.57772,0.22127,0.13176,0.53428,1.334,6.0859,0.77455,0.57772,0.22127,0.13176,4.2147e-08,0,0,0,0,0
0,0,0,0,0.76359,0.55299,0.30613,0.132,0.67676,1.3684,5.9488,0.76359,0.55299,0.30613,0.132,0,0,0,0,0,0
0,0,0,0,0.54818,0.48595,0.48189,0.48076,1.5012,1.5075,6.2219,0.54818,0.48595,0.48189,0.48076,0,0,0,0,0,0
0,0,0,0,0.96608,0.19303,0.16813,0.033997,0.75175,0.51773,5.6018,0.96608,0.19303,0.16813,0.033997,0,0,0,0,0,0
0,0,0,0,0.87498,0.47033,0.11174,0.026798,0.26388,1.0091,6.0805,0.87498,0.47033,0.11174,0.026798,4.2147e-08,0,0,0,0,0
0,0,0,0,0.67773,0.51115,0.49824,0.17654,1.0274,1.5898,5.7654,0.67773,0.51115,0.49824,0.17654,2.9802e-08,0,0,0,0,0
0,0,0,0,0.88128,0.36745,0.29253,0.052384,0.73175,0.97784,5.6702,0.88128,0.36745,0.29253,0.052384,2.9802e-08,0,0,0,0,0
0,0,0,0,0.83777,0.53882,0.070796,0.052922,0.19373,1.1491,6.2156,0.83777,0.53882,0.070796,0.052922,0,0,0,0,0,0
0,0,0,0,0.9711,0.20389,0.11525,0.045954,0.56178,0.4728,5.816,0.9711,0.20389,0.11525,0.045954,0,0,0,0,0,0
0,0,0,0,0.82676,0.5464,0.10264,0.085902,0.28922,1.179,6.201,0.82676,0.5464,0.10264,0.085902,0,0,0,0,0,0
0,0,0,0,0.90833,0.39627,0.11479,0.068847,0.35761,0.85052,6.0769,0.90833,0.39627,0.11479,0.068847,0,0,0,0,0,0
0,0,0,0,0.67158,0.65219,0.26908,0.22632,0.71635,1.5663,6.2169,0.67158,0.65219,0.26908,0.22632,0,0,0,0,0,0
0,0,0,0,0.90478,0.40012,0.11826,0.0854,0.38149,0.8608,6.0899,0.90478,0.40012,0.11826,0.0854,0,0,0,0,0,0
0,0,0,0,0.67226,0.60187,0.36143,0.23493,0.87699,1.5566,6.0786,0.67226,0.60187,0.36143,0.23493,0,0,0,0,0,0
0,0,0,0,0.59154,0.51827,0.47938,0.38945,1.3287,1.5676,6.119,0.59154,0.51827,0.47938,0.38945,0,0,0,0,0,0
0,0,0,0,0.81704,0.47209,0.31673,0.096249,0.7082,1.2093,5.8095,0.81704,0.47209,0.31673,0.096249,0,0,0,0,0,0
0,0,0,0,0.74278,0.53358,0.40165,0.047314,0.70887,1.4626,5.7015,0.74278,0.53358,0.40165,0.047314,2.9802e-08,0,0,0,0,0
0,0,0,0,0.82827,0.52599,0.15819,0.11082,0.42514,1.163,6.1241,0.82827,0.52599,0.15819,0.11082,2.9802e-08,0,0,0,0,0
0,0,0,0,0.7322,0.51645,0.39704,0.19882,0.92056,1.4189,5.8929,0.7322,0.51645,0.39704,0.19882,2.9802e-08,0,0,0,0,0
0,0,0,0,0.63371,0.559,0.45091,0.28742,1.1046,1.6024,6.0302,0.63371,0.559,0.45091,0.28742,0,0,0,0,0,0
0,0,0,0,0.5293,0.51663,0.47916,0.4726,1.4767,1.5638,6.2643,0.5293,0.51663,0.47916,0.4726,5.1619e-08,0,0,0,0,0
0,0,0,0,0.78591,0.46443,0.40739,0.025994,0.75312,1.3319,5.5962,0.78591,0.46443,0.40739,0.025994,4.2147e-08,0,0,0,0,0
0,0,0,0,0.94963,0.2568,0.17566,0.037442,0.63933,0.63277,5.7227,0.94963,0.2568,0.17566,0.037442,0,0,0,0,0,0
0,0,0,0,0.88617,0.36294,0.28785,0.010719,0.68263,0.96327,5.6247,0.88617,0.36294,0.28785,0.010719,0,0,0,0,0,0
0,0,0,0,0.70847,0.59609,0.30407,0.22425,0.77824,1.4662,6.118,0.70847,0.59609,0.30407,0.22425,0,0,0,0,0,0
0,0,0,0,0.74495,0.52718,0.3266,0.2459,0.87347,1.3379,6.0474,0.74495,0.52718,0.3266,0.2459,0,0,0,0,0,0
0,0,0,0,0.84918,0.39847,0.34201,0.055998,0.77515,1.1057,5.6397,0.84918,0.39847,0.34201,0.055998,0,0,0,0,0,0
0,0,0,0,0.72899,0.68207,0.055711,0.016014,0.10346,1.5074,6.2237,0.72899,0.68207,0.055711,0.016014,0,0,0,0,0,0
0,0,0,0,0.58527,0.55888,0.47552,0.34496,1.2376,1.6478,6.1108,0.58527,0.55888,0.47552,0.34496,0,0,0,0,0,0
0,0,0,0,0.84034,0.51803,0.15802,0.022399,0.32272,1.1447,6.0138,0.84034,0.51803,0.15802,0.022399,0,0,0,0,0,0
0,0,0,0,0.85844,0.40713,0.23005,0.21072,0.75503,0.97321,6.0096,0.85844,0.40713,0.23005,0.21072,4.2147e-08,0,0,0,0,0
0,0,0,0,0.96545,0.2531,0.061801,0.0058978,0.2456,0.52715,6.0498,0.96545,0.2531,0.061801,0.0058978,0,0,0,0,0,0
0,0,0,0,0.67521,0.53038,0.47902,0.18258,0.99866,1.5923,5.8127,0.67521,0.53038,0.47902,0.18258,0,0,0,0,0,0
0,0,0,0,0.82165,0.46883,0.29945,0.1242,0.71842,1.1799,5.8648,0.82165,0.46883,0.29945,0.1242,0,0,0,0,0,0
0,0,0,0,0.72435,0.47516,0.43745,0.2412,1.0655,1.4043,5.8605,0.72435,0.47516,0.43745,0.2412,0,0,0,0,0,0
0,0,0,0,0.62797,0.59024,0.41567,0.29067,1.0471,1.6131,6.1031,0.62797,0.59024,0.41567,0.29067,2.9802e-08,0,0,0,0,0
0,0,0,0,0.84103,0.47772,0.25106,0.037755,0.52873,1.1401,5.8442,0.84103,0.47772,0.25106,0.037755,0,0,0,0,0,0
0,0,0,0,0.88695,0.45861,0.04329,0.033559,0.13193,0.95746,6.2269,0.88695,0.45861,0.04329,0.033559,4.2147e-08,0,0,0,0,0
0,0,0,0,0.77109,0.54496,0.27506,0.18106,0.69807,1.3132,6.0464,0.77109,0.54496,0.27506,0.18106,0,0,0,0,0,0
0,0,0,0,0.93597,0.22394,0.20845,0.17421,0.93362,0.62186,5.7176,0.93597,0.22394,0.20845,0.17421,0,0,0,0,0,0
0,0,0,0,0.77901,0.4223,0.37568,0.27143,1.0623,1.2014,5.8914,0.77901,0.4223,0.37568,0.27143,5.1619e-08,0,0,0,0,0
0,0,0,0,0.9001,0.30228,0.26332,0.1706,0.90394,0.82497,5.7539,0.9001,0.30228,0.26332,0.1706,0,0,0,0,0,0
0,0,0,0,0.87933,0.37336,0.25855,0.14326,0.76719,0.94282,5.839,0.87933,0.37336,0.25855,0.14326,0,0,0,0,0,0
0,0,0,0,0.64851,0.62094,0.42359,0.12017,0.78189,1.7011,5.8677,0.64851,0.62094,0.42359,0.12017,0,0,0,0,0,0
0,0,0,0,0.84898,0.40808,0.31695,0.11067,0.78999,1.086,5.7524,0.84898,0.40808,0.31695,0.11067,2.9802e-08,0,0,0,0,0
0,0,0,0,0.83936,0.48846,0.18603,0.14924,0.53985,1.1,6.0953,0.83936,0.48846,0.18603,0.14924,0,0,0,0,0,0
0,0,0,0,0.70978,0.57156,0.38331,0.15034,0.79947,1.518,5.9012,0.70978,0.57156,0.38331,0.15034,2.9802e-08,0,0,0,0,0
0,0,0,0,0.84964,0.4218,0.23117,0.21625,0.75057,1.0036,6.0311,0.84964,0.4218,0.23117,0.21625,4.2147e-08,0,0,0,0,0
0,0,0,0,0.69124,0.50327,0.46699,0.22547,1.0633,1.5135,5.8505,0.69124,0.50327,0.46699,0.22547,0,0,0,0,0,0
0,0,0,0,0.8382,0.41802,0.31691,0.14916,0.82478,1.1044,5.8106,0.8382,0.41802,0.31691,0.14916,0,0,0,0,0,0
0,0,0,0,0.66605,0.62431,0.40128,0.074713,0.68298,1.6726,5.8236,0.66605,0.62431,0.40128,0.074713,2.9802e-08,0,0,0,0,0
0,0,0,0,0.78955,0.43526,0.41836,0.11013,0.90421,1.2963,5.6562,0.78955,0.43526,0.41836,0.11013,2.9802e-08,0,0,0,0,0
0,0,0,0,0.79547,0.44845,0.37297,0.16436,0.89752,1.2455,5.7932,0.79547,0.44845,0.37297,0.16436,0,0,0,0,0,0
0,0,0,0,0.77396,0.58874,0.21197,0.097127,0.47044,1.3522,6.0624,0.77396,0.58874,0.21197,0.097127,0,0,0,0,0,0
0,0,0,0,0.86498,0.49266,0.074152,0.059967,0.21861,1.0431,6.203,0.86498,0.49266,0.074152,0.059967,0,0,0,0,0,0
0,0,0,0,0.7291,0.56885,0.38017,0.017085,0.61257,1.507,5.7175,0.7291,0.56885,0.38017,0.017085,4.2147e-08,0,0,0,0,0
0,0,0,0,0.89572,0.36897,0.18925,0.16039,0.65111,0.85516,5.9864,0.89572,0.36897,0.18925,0.16039,0,0,0,0,0,0
0,0,0,0,0.70327,0.53231,0.38512,0.27156,0.99481,1.4337,6.0254,0.70327,0.53231,0.38512,0.27156,0,0,0,0,0,0
0,0,0,0,0.80711,0.51341,0.29129,0.01124,0.53,1.2628,5.781,0.80711,0.51341,0.29129,0.01124,4.2147e-08,0,0,0,0,0
0,0,0,0,0.68957,0.68765,0.16609,0.15506,0.45817,1.5717,6.2674,0.68957,0.68765,0.16609,0.15506,0,0,0,0,0,0
0,0,0,0,0.86801,0.41835,0.26595,0.028621,0.59924,1.0373,5.7499,0.86801,0.41835,0.26595,0.028621,0,0,0,0,0,0
0,0,0,0,0.6585,0.64638,0.30322,0.23796,0.78539,1.5903,6.1913,0.6585,0.64638,0.30322,0.23796,0,0,0,0,0,0
0,0,0,0,0.82413,0.44059,0.35263,0.048393,0.73361,1.1992,5.6669,0.82413,0.44059,0.35263,0.048393,0,0,0,0,0,0
0,0,0,0,0.83298,0.49405,0.21718,0.12203,0.55963,1.1401,6.0145,0.83298,0.49405,0.21718,0.12203,5.9605e-08,0,0,0,0,0
0,0,0,0,0.66798,0.63949,0.27363,0.26455,0.78142,1.5384,6.256,0.66798,0.63949,0.27363,0.26455,0,0,0,0,0,0
0,0,0,0,0.62868,0.62501,0.46271,0.0038981,0.64349,1.7818,5.6521,0.62868,0.62501,0.46271,0.0038981,0,0,0,0,0,0
0,0,0,0,0.72086,0.64235,0.21693,0.14382,0.52261,1.4901,6.1544,0.72086,0.64235,0.21693,0.14382,5.1619e-08,0,0,0,0,0
0,0,0,0,0.72108,0.62882,0.24965,0.14933,0.58213,1.4862,6.1095,0.72108,0.62882,0.24965,0.14933,2.9802e-08,0,0,0,0,0
0,0,0,0,0.85786,0.48946,0.15359,0.030174,0.33923,1.0773,6.0143,0.85786,0.48946,0.15359,0.030174,2.9802e-08,0,0,0,0,0
0,0,0,0,0.65487,0.564,0.44843,0.22795,1.0067,1.6092,5.9464,0.65487,0.564,0.44843,0.22795,0,0,0,0,0,0
0,0,0,0,0.92541,0.33918,0.16687,0.026885,0.48626,0.77529,5.855,0.92541,0.33918,0.16687,0.026885,4.2147e-08,0,0,0,0,0
0,0,0,0,0.60822,0.55418,0.52817,0.20973,1.0934,1.7438,5.8539,0.60822,0.55418,0.52817,0.20973,2.9802e-08,0,0,0,0,0
0,0,0,0,0.90176,0.34844,0.2492,0.057636,0.68467,0.8854,5.7262,0.90176,0.34844,0.2492,0.057636,2.9802e-08,0,0,0,0,0
0,0,0,0,0.72532,0.62996,0.27043,0.062687,0.49171,1.5107,5.9639,0.72532,0.62996,0.27043,0.062687,2.9802e-08,0,0,0,0,0
0,0,0,0,0.85141,0.40373,0.30729,0.13294,0.80548,1.0642,5.7875,0.85141,0.40373,0.30729,0.13294,0,0,0,0,0,0
0,0,0,0,0.80657,0.5585,0.1802,0.071082,0.40001,1.2543,6.059,0.80657,0.5585,0.1802,0.071082,5.1619e-08,0,0,0,0,0
0,0,0,0,0.72975,0.58899,0.32154,0.13105,0.67739,1.4712,5.9612,0.72975,0.58899,0.32154,0.13105,4.2147e-08,0,0,0,0,0
0,0,0,0,0.8018,0.49372,0.3353,0.030413,0.63449,1.2791,5.7245,0.8018,0.49372,0.3353,0.030413,0,0,0,0,0,0
0,0,0,0,0.65646,0.63205,0.34039,0.23174,0.83337,1.6015,6.1285,0.65646,0.63205,0.34039,0.23174,4.2147e-08,0,0,0,0,0
0,0,0,0,0.70418,0.54835,0.44124,0.093485,0.80956,1.5616,5.7376,0.70418,0.54835,0.44124,0.093485,2.9802e-08,0,0,0,0,0
0,0,0,0,0.83694,0.53808,0.080812,0.05894,0.21938,1.1507,6.2044,0.83694,0.53808,0.080812,0.05894,0,0,0,0,0,0
0,0,0,0,0.94458,0.26345,0.13981,0.13715,0.63211,0.60571,5.9395,0.94458,0.26345,0.13981,0.13715,0,0,0,0,0,0
0,0,0,0,0.70156,0.66196,0.26128,0.036892,0.42847,1.5837,5.9598,0.70156,0.66196,0.26128,0.036892,0,0,0,0,0,0
0,0,0,0,0.8058,0.40869,0.38233,0.19362,0.98789,1.1879,5.7669,0.8058,0.40869,0.38233,0.19362,0,0,0,0,0,0
0,0,0,0,0.76753,0.45831,0.4148,0.16967,0.95317,1.3328,5.7651,0.76753,0.45831,0.4148,0.16967,0,0,0,0,0,0
0,0,0,0,0.77081,0.5515,0.31479,0.051159,0.58493,1.3761,5.8308,0.77081,0.5515,0.31479,0.051159,5.1619e-08,0,0,0,0,0
0,0,0,0,0.85183,0.52062,0.047544,0.03296,0.12974,1.1002,6.2308,0.85183,0.52062,0.047544,0.03296,2.9802e-08,0,0,0,0,0
0,0,0,0,0.81794,0.47847,0.24628,0.20346,0.71915,1.1364,6.0516,0.81794,0.47847,0.24628,0.20346,0,0,0,0,0,0
0,0,0,0,0.92563,0.27217,0.24064,0.10595,0.83794,0.74361,5.6732,0.92563,0.27217,0.24064,0.10595,0,0,0,0,0,0
0,0,0,0,0.74685,0.59265,0.21492,0.21163,0.62402,1.3642,6.2114,0.74685,0.59265,0.21492,0.21163,0,0,0,0,0,0
0,0,0,0,0.63515,0.53814,0.41579,0.36621,1.1809,1.4957,6.1484,0.63515,0.53814,0.41579,0.36621,0,0,0,0,0,0
0,0,0,0,0.67718,0.5707,0.46319,0.034325,0.73243,1.6514,5.652,0.67718,0.5707,0.46319,0.034325,0,0,0,0,0,0
0,0,0,0,0.90297,0.38629,0.16559,0.089398,0.50366,0.86753,5.9769,0.90297,0.38629,0.16559,0.089398,0,0,0,0,0,0
0,0,0,0,0.94623,0.26081,0.17195,0.084,0.67143,0.63541,5.7888,0.94623,0.26081,0.17195,0.084,0,0,0,0,0,0
0,0,0,0,0.78511,0.58546,0.20143,0.015989,0.35173,1.3353,5.9722,0.78511,0.58546,0.20143,0.015989,0,0,0,0,0,0
0,0,0,0,0.7484,0.62401,0.22464,0.0067151,0.35453,1.4502,5.9466,0.7484,0.62401,0.22464,0.0067151,0,0,0,0,0,0
0,0,0,0,0.69727,0.58095,0.41838,0.035693,0.67528,1.5959,5.7102,0.69727,0.58095,0.41838,0.035693,0,0,0,0,0,0
0,0,0,0,0.78711,0.59965,0.14072,0.03295,0.27233,1.3272,6.0945,0.78711,0.59965,0.14072,0.03295,0,0,0,0,0,0
0,0,0,0,0.83141,0.48963,0.20279,0.16705,0.59094,1.1171,6.0888,0.83141,0.48963,0.20279,0.16705,0,0,0,0,0,0
0,0,0,0,0.80306,0.49702,0.23848,0.22625,0.72198,1.1678,6.1104,0.80306,0.49702,0.23848,0.22625,0,0,0,0,0,0
0,0,0,0,0.548,0.50664,0.49208,0.44818,1.4563,1.5684,6.1979,0.548,0.50664,0.49208,0.44818,0,0,0,0,0,0
0,0,0,0,0.8669,0.35331,0.35027,0.031182,0.81703,1.0415,5.5381,0.8669,0.35331,0.35027,0.031182,2.9802e-08,0,0,0,0,0
0,0,0,0,0.82115,0.40723,0.32358,0.23489,0.95005,1.094,5.8904,0.82115,0.40723,0.32358,0.23489,0,0,0,0,0,0
0,0,0,0,0.71577,0.61327,0.33118,0.043393,0.5557,1.5424,5.8486,0.71577,0.61327,0.33118,0.043393,0,0,0,0,0,0
0,0,0,0,0.81688,0.40627,0.31856,0.25725,0.97006,1.085,5.9233,0.81688,0.40627,0.31856,0.25725,0,0,0,0,0,0
0,0,0,0,0.79428,0.42379,0.4139,0.13495,0.94189,1.268,5.6779,0.79428,0.42379,0.4139,0.13495,0,0,0,0,0,0
0,0,0,0,0.69105,0.55272,0.46232,0.056604,0.7783,1.6093,5.6683,0.69105,0.55272,0.46232,0.056604,0,0,0,0,0,0
0,0,0,0,0.82558,0.40749,0.33162,0.20592,0.92754,1.1063,5.8445,0.82558,0.40749,0.33162,0.20592,0,0,0,0,0,0
0,0,0,0,0.8209,0.42479,0.35209,0.14734,0.86968,1.1689,5.7687,0.8209,0.42479,0.35209,0.14734,0,0,0,0,0,0
0,0,0,0,0.98377,0.14489,0.092387,0.051623,0.62007,0.34539,5.768,0.98377,0.14489,0.092387,0.051623,4.2147e-08,0,0,0,0,0
0,0,0,0,0.72823,0.63912,0.23375,0.081039,0.46146,1.497,6.0434,0.72823,0.63912,0.23375,0.081039,0,0,0,0,0,0
0,0,0,0,0.96644,0.16885,0.14756,0.12531,0.84715,0.45232,5.6939,0.96644,0.16885,0.14756,0.12531,0,0,0,0,0,0
0,0,0,0,0.65743,0.6484,0.38123,0.045052,0.59994,1.7027,5.8201,0.65743,0.6484,0.38123,0.045052,2.9802e-08,0,0,0,0,0
0,0,0,0,0.78321,0.48759,0.33707,0.18765,0.84002,1.269,5.9135,0.78321,0.48759,0.33707,0.18765,0,0,0,0,0,0
0,0,0,0,0.77219,0.52675,0.34449,0.087121,0.69152,1.3615,5.8164,0.77219,0.52675,0.34449,0.087121,2.9802e-08,0,0,0,0,0
0,0,0,0,0.67508,0.51233,0.50298,0.16971,1.0225,1.6017,5.7533,0.67508,0.51233,0.50298,0.16971,0,0,0,0,0,0
0,0,0,0,0.68321,0.62086,0.33627,0.18622,0.76249,1.5679,6.0529,0.68321,0.62086,0.33627,0.18622,0,0,0,0,0,0
0,0,0,0,0.64714,0.53878,0.49887,0.20505,1.0538,1.6492,5.8431,0.64714,0.53878,0.49887,0.20505,0,0,0,0,0,0
0,0,0,0,0.64608,0.59602,0.47626,0.022721,0.70932,1.7357,5.6442,0.64608,0.59602,0.47626,0.022721,0,0,0,0,0,0
0,0,0,0,0.84722,0.45772,0.25452,0.089034,0.61218,1.1024,5.8804,0.84722,0.45772,0.25452,0.089034,0,0,0,0,0,0
0,0,0,0,0.78548,0.59228,0.1713,0.053699,0.34979,1.3287,6.0699,0.78548,0.59228,0.1713,0.053699,0,0,0,0,0,0
0,0,0,0,0.76289,0.45797,0.32764,0.31768,1.0156,1.1963,6.0568,0.76289,0.45797,0.32764,0.31768,4.2147e-08,0,0,0,0,0
0,0,0,0,0.85178,0.48679,0.19138,0.029513,0.40921,1.1009,5.9432,0.85178,0.48679,0.19138,0.029513,0,0,0,0,0,0
0,0,0,0,0.79211,0.59059,0.13578,0.073062,0.31796,1.302,6.1492,0.79211,0.59059,0.13578,0.073062,0,0,0,0,0,0
0,0,0,0,0.77619,0.58169,0.22577,0.090525,0.48633,1.3476,6.0291,0.77619,0.58169,0.22577,0.090525,0,0,0,0,0,0
0,0,0,0,0.93259,0.29872,0.16226,0.1213,0.62695,0.69372,5.9149,0.93259,0.29872,0.16226,0.1213,4.2147e-08,0,0,0,0,0
0,0,0,0,0.78348,0.59613,0.14909,0.092556,0.36266,1.3235,6.1557,0.78348,0.59613,0.14909,0.092556,0,0,0,0,0,0
0,0,0,0,0.67666,0.64493,0.25335,0.24903,0.72696,1.531,6.2615,0.67666,0.64493,0.25335,0.24903,0,0,0,0,0,0
0,0,0,0,0.72238,0.63488,0.26596,0.066046,0.48788,1.5184,5.9777,0.72238,0.63488,0.26596,0.066046,4.2147e-08,0,0,0,0,0
0,0,0,0,0.68806,0.66025,0.29233,0.071987,0.52106,1.6136,5.9706,0.68806,0.66025,0.29233,0.071987,2.9802e-08,0,0,0,0,0
0,0,0,0,0.75269,0.61219,0.22528,0.089068,0.47039,1.4213,6.0484,0.75269,0.61219,0.22528,0.089068,4.2147e-08,0,0,0,0,0
0,0,0,0,0.79541,0.57874,0.13376,0.12038,0.37734,1.272,6.2062,0.79541,0.57874,0.13376,0.12038,0,0,0,0,0,0
0,0,0,0,0.84422,0.34626,0.34312,0.22286,1.0389,1.0184,5.7604,0.84422,0.34626,0.34312,0.22286,2.9802e-08,0,0,0,0,0
0,0,0,0,0.68912,0.67388,0.23028,0.13404,0.5214,1.5851,6.146,0.68912,0.67388,0.23028,0.13404,4.2147e-08,0,0,0,0,0
0,0,0,0,0.87403,0.39513,0.20057,0.19931,0.69391,0.91814,6.0377,0.87403,0.39513,0.20057,0.19931,0,0,0,0,0,0
0,0,0,0,0.8691,0.41714,0.23356,0.12691,0.6554,0.99692,5.9178,0.8691,0.41714,0.23356,0.12691,0,0,0,0,0,0
0,0,0,0,0.68524,0.58764,0.41396,0.1173,0.78324,1.6042,5.839,0.68524,0.58764,0.41396,0.1173,2.9802e-08,0,0,0,0,0
0,0,0,0,0.86412,0.48777,0.090525,0.084701,0.28121,1.0382,6.1974,0.86412,0.48777,0.090525,0.084701,0,0,0,0,0,0
0,0,0,0,0.57719,0.5688,0.45174,0.37315,1.2451,1.626,6.1859,0.57719,0.5688,0.45174,0.37315,2.9802e-08,0,0,0,0,0
0,0,0,0,0.71404,0.45717,0.4429,0.29151,1.1571,1.38,5.9012,0.71404,0.45717,0.4429,0.29151,2.9802e-08,0,0,0,0,0
0,0,0,0,0.74464,0.55596,0.27135,0.25056,0.77864,1.334,6.1537,0.74464,0.55596,0.27135,0.25056,0,0,0,0,0,0
0,0,0,0,0.60213,0.50155,0.43967,0.43883,1.3495,1.4603,6.1932,0.60213,0.50155,0.43967,0.43883,2.9802e-08,0,0,0,0,0
0,0,0,0,0.70002,0.46548,0.40413,0.36053,1.1906,1.3284,6.0438,0.70002,0.46548,0.40413,0.36053,4.2147e-08,0,0,0,0,0
0,0,0,0,0.76225,0.40959,0.38969,0.3152,1.1526,1.2017,5.9148,0.76225,0.40959,0.38969,0.3152,0,0,0,0,0,0
0,0,0,0,0.78032,0.55968,0.21285,0.18044,0.59067,1.284,6.147,0.78032,0.55968,0.21285,0.18044,0,0,0,0,0,0
0,0,0,0,0.61544,0.60735,0.49311,0.095949,0.83661,1.7968,5.7559,0.61544,0.60735,0.49311,0.095949,0,0,0,0,0,0
0,0,0,0,0.66058,0.58149,0.35215,0.31858,0.99388,1.495,6.188,0.66058,0.58149,0.35215,0.31858,0,0,0,0,0,0
0,0,0,0,0.69857,0.6094,0.33537,0.16781,0.73885,1.5385,6.0159,0.69857,0.6094,0.33537,0.16781,2.9802e-08,0,0,0,0,0
0,0,0,0,0.79072,0.53001,0.23258,0.19939,0.66053,1.2345,6.1167,0.79072,0.53001,0.23258,0.19939,0,0,0,0,0,0
0,0,0,0,0.84265,0.35794,0.28944,0.27935,1.0001,0.95672,5.9233,0.84265,0.35794,0.28944,0.27935,5.1619e-08,0,0,0,0,0
0,0,0,0,0.75052,0.41299,0.37866,0.3504,1.1789,1.1895,5.9779,0.75052,0.41299,0.37866,0.3504,2.9802e-08,0,0,0,0,0
0,0,0,0,0.74405,0.65903,0.10985,0.00044669,0.16577,1.4634,6.1186,0.74405,0.65903,0.10985,0.00044669,2.9802e-08,0,0,0,0,0
0,0,0,0,0.81665,0.52587,0.18546,0.1488,0.51929,1.183,6.1243,0.81665,0.52587,0.18546,0.1488,0,0,0,0,0,0
0,0,0,0,0.6298,0.608,0.48341,0.0017785,0.67456,1.779,5.6143,0.6298,0.608,0.48341,0.0017785,0,0,0,0,0,0
0,0,0,0,0.68068,0.49835,0.46746,0.26419,1.1237,1.5045,5.9,0.68068,0.49835,0.46746,0.26419,0,0,0,0,0,0
0,0,0,0,0.73608,0.44477,0.44437,0.25079,1.1133,1.3598,5.8266,0.73608,0.44477,0.44437,0.25079,2.9802e-08,0,0,0,0,0
