1.5708
3.14159
0
oribucket_0.ori into CORe6NOO.ori 2 IMMOri.ori Converter at simulation time 0.0000
PHI2 22
9 0 0
0.528727	1.1401	5.84418	5e-05	3.489
0.131932	0.957456	6.22689	5e-05	3.489
0.698072	1.31323	6.04639	5e-05	3.489
0.933622	0.621863	5.71761	5e-05	3.489
1.06231	1.20139	5.89142	5e-05	3.489
0.903944	0.824968	5.75387	5e-05	3.489
0.767186	0.942825	5.83901	5e-05	3.489
0.781891	1.70115	5.86774	5e-05	3.489
0.789992	1.08599	5.75245	5e-05	3.489
0.539846	1.1	6.09526	5e-05	3.489
0.799468	1.518	5.90116	5e-05	3.489
0.750566	1.00358	6.03107	5e-05	3.489
1.06333	1.51347	5.85047	5e-05	3.489
0.824776	1.10442	5.81062	5e-05	3.489
0.682977	1.67255	5.82362	5e-05	3.489
0.904206	1.29631	5.65617	5e-05	3.489
0.897518	1.24551	5.79317	5e-05	3.489
0.470437	1.35216	6.06243	5e-05	3.489
0.218609	1.04307	6.20301	5e-05	3.489
0.612573	1.50699	5.71747	5e-05	3.489
0.651111	0.855165	5.98644	5e-05	3.489
0.994811	1.4337	6.02537	5e-05	3.489
0.529996	1.26284	5.78104	5e-05	3.489
0.458169	1.5717	6.26738	5e-05	3.489
0.599237	1.03734	5.74987	5e-05	3.489
0.785393	1.59031	6.19132	5e-05	3.489
0.733611	1.19925	5.66688	5e-05	3.489
0.55963	1.14011	6.01448	5e-05	3.489
0.781417	1.53843	6.25597	5e-05	3.489
0.643486	1.78184	5.6521	5e-05	3.489
0.522609	1.49006	6.15442	5e-05	3.489
0.582135	1.48617	6.10947	5e-05	3.489
0.339234	1.07733	6.01427	5e-05	3.489
1.0067	1.60918	5.94642	5e-05	3.489
0.486263	0.775286	5.85501	5e-05	3.489
1.09343	1.74383	5.85387	5e-05	3.489
0.684673	0.885404	5.72617	5e-05	3.489
0.49171	1.51072	5.9639	5e-05	3.489
0.805477	1.06425	5.78749	5e-05	3.489
0.400009	1.25432	6.05898	5e-05	3.489
0.677391	1.47122	5.96118	5e-05	3.489
0.634491	1.27905	5.72452	5e-05	3.489
0.833365	1.6015	6.12854	5e-05	3.489
0.809565	1.56157	5.73759	5e-05	3.489
0.219379	1.15066	6.20442	5e-05	3.489
0.632105	0.605715	5.93946	5e-05	3.489
0.428471	1.58371	5.95979	5e-05	3.489
0.987892	1.18791	5.76691	5e-05	3.489
0.953168	1.33276	5.76514	5e-05	3.489
0.584933	1.37605	5.8308	5e-05	3.489
0.129743	1.10023	6.23079	5e-05	3.489
0.719153	1.13643	6.05162	5e-05	3.489
0.837942	0.743609	5.67318	5e-05	3.489
0.624018	1.36417	6.21142	5e-05	3.489
1.18086	1.49568	6.14837	5e-05	3.489
0.732434	1.65137	5.65204	5e-05	3.489
0.503659	0.867532	5.97689	5e-05	3.489
0.671428	0.635413	5.78884	5e-05	3.489
0.35173	1.33531	5.97218	5e-05	3.489
0.35453	1.4502	5.9466	5e-05	3.489
0.675277	1.59589	5.7102	5e-05	3.489
0.272331	1.32715	6.09453	5e-05	3.489
0.590937	1.11711	6.08881	5e-05	3.489
0.721977	1.16778	6.11043	5e-05	3.489
1.45634	1.56845	6.1979	5e-05	3.489
0.817034	1.04146	5.53806	5e-05	3.489
0.950054	1.09402	5.89036	5e-05	3.489
0.555695	1.54236	5.84859	5e-05	3.489
0.970055	1.08498	5.9233	5e-05	3.489
0.941893	1.26802	5.67789	5e-05	3.489
0.778301	1.6093	5.66834	5e-05	3.489
0.927541	1.10632	5.84451	5e-05	3.489
0.869685	1.16888	5.76869	5e-05	3.489
0.620068	0.345386	5.76797	5e-05	3.489
0.461457	1.49695	6.04338	5e-05	3.489
0.847153	0.452322	5.69391	5e-05	3.489
0.599937	1.7027	5.82009	5e-05	3.489
0.840023	1.26897	5.91348	5e-05	3.489
0.691521	1.36154	5.81636	5e-05	3.489
1.02248	1.60174	5.75329	5e-05	3.489
0.762488	1.56788	6.05291	5e-05	3.489
1.0538	1.6492	5.84308	5e-05	3.489
0.709322	1.73566	5.64417	5e-05	3.489
0.612184	1.10243	5.88041	5e-05	3.489
0.349792	1.32871	6.06991	5e-05	3.489
1.01557	1.19626	6.05676	5e-05	3.489
0.409214	1.10088	5.94324	5e-05	3.489
0.31796	1.30203	6.14918	5e-05	3.489
0.486332	1.34762	6.02906	5e-05	3.489
0.626946	0.693719	5.91492	5e-05	3.489
0.362665	1.32348	6.1557	5e-05	3.489
0.726955	1.53103	6.26151	5e-05	3.489
0.487876	1.51839	5.97766	5e-05	3.489
0.521063	1.61358	5.97061	5e-05	3.489
0.470395	1.42129	6.04836	5e-05	3.489
0.377342	1.27203	6.20624	5e-05	3.489
1.03894	1.01838	5.76043	5e-05	3.489
0.521401	1.58508	6.14601	5e-05	3.489
0.693909	0.918142	6.03767	5e-05	3.489
0.655404	0.99692	5.91777	5e-05	3.489
0.783243	1.60417	5.83902	5e-05	3.489
0.281209	1.0382	6.19739	5e-05	3.489
1.2451	1.62603	6.1859	5e-05	3.489
1.15715	1.37998	5.90124	5e-05	3.489
0.778639	1.33404	6.15371	5e-05	3.489
1.34955	1.4603	6.19323	5e-05	3.489
1.19056	1.32841	6.04381	5e-05	3.489
1.15261	1.20172	5.91478	5e-05	3.489
0.590667	1.28397	6.14701	5e-05	3.489
0.83661	1.79677	5.75589	5e-05	3.489
0.99388	1.495	6.18802	5e-05	3.489
0.738849	1.53847	6.01585	5e-05	3.489
0.660527	1.23451	6.11668	5e-05	3.489
1.00009	0.956724	5.92331	5e-05	3.489
1.17886	1.1895	5.97792	5e-05	3.489
0.165766	1.46336	6.11862	5e-05	3.489
0.519287	1.18302	6.12435	5e-05	3.489
0.674563	1.779	5.61427	5e-05	3.489
1.12366	1.50449	5.89999	5e-05	3.489
1.11332	1.35982	5.82661	5e-05	3.489
0.666008	0.974536	5.8141	5e-05	3.489
1.38042	1.50194	6.13038	5e-05	3.489
1.10994	1.34541	5.96906	5e-05	3.489
0.977566	1.16814	5.92285	5e-05	3.489
0.656738	1.36901	6.18594	5e-05	3.489
0.832945	0.537361	5.73472	5e-05	3.489
0.830622	1.2433	5.55698	5e-05	3.489
0.203893	0.67578	6.08079	5e-05	3.489
1.1025	1.67511	6.08963	5e-05	3.489
0.576958	1.21311	5.87041	5e-05	3.489
0.774151	1.36554	5.61034	5e-05	3.489
0.742864	1.54258	5.91619	5e-05	3.489
0.951481	0.92438	5.6954	5e-05	3.489
0.442083	1.07101	5.86774	5e-05	3.489
0.235154	1.24646	6.12888	5e-05	3.489
0.43748	0.920899	6.05819	5e-05	3.489
0.74903	1.64003	5.99069	5e-05	3.489
0.291202	1.51194	6.25229	5e-05	3.489
0.997007	0.793077	5.76441	5e-05	3.489
0.925882	1.37238	6.15108	5e-05	3.489
0.87277	1.72539	5.92099	5e-05	3.489
0.618306	0.725851	5.92793	5e-05	3.489
1.02945	1.78096	5.80532	5e-05	3.489
1.28301	1.46527	6.19778	5e-05	3.489
0.940709	1.72778	5.9472	5e-05	3.489
0.510344	0.469464	5.8921	5e-05	3.489
0.854827	1.74684	5.80144	5e-05	3.489
0.620415	1.59488	5.80766	5e-05	3.489
0.662179	1.62266	5.94184	5e-05	3.489
0.290025	1.39598	6.02805	5e-05	3.489
0.690619	1.27278	5.60882	5e-05	3.489
0.342515	1.10635	6.00514	5e-05	3.489
1.06702	1.48871	5.92485	5e-05	3.489
0.849936	1.25652	5.78729	5e-05	3.489
0.845814	1.27203	5.66006	5e-05	3.489
0.882076	1.70279	5.67521	5e-05	3.489
0.873458	1.54122	5.70907	5e-05	3.489
0.937511	1.32958	5.9604	5e-05	3.489
0.736115	1.1521	5.99552	5e-05	3.489
0.473098	1.00012	6.01382	5e-05	3.489
0.598261	1.58595	5.84449	5e-05	3.489
0.178616	1.52242	6.10675	5e-05	3.489
0.362059	1.46902	6.13523	5e-05	3.489
0.795516	1.38354	6.10983	5e-05	3.489
0.38698	1.31144	6.07252	5e-05	3.489
0.726804	1.65731	6.01007	5e-05	3.489
0.441035	1.25353	6.17333	5e-05	3.489
0.746527	1.5255	5.79997	5e-05	3.489
0.28103	1.10539	6.16646	5e-05	3.489
1.00604	1.39774	6.15175	5e-05	3.489
0.949108	1.16741	5.90519	5e-05	3.489
0.74377	0.909974	5.97092	5e-05	3.489
0.797046	1.11513	6.08346	5e-05	3.489
0.730034	1.34632	5.57589	5e-05	3.489
0.897908	1.01544	5.89885	5e-05	3.489
0.640167	1.22494	5.79105	5e-05	3.489
1.15883	1.63021	5.88732	5e-05	3.489
0.641497	0.891817	5.66387	5e-05	3.489
0.84443	1.30891	5.9875	5e-05	3.489
0.633404	1.27833	6.04602	5e-05	3.489
0.679433	0.923446	5.87653	5e-05	3.489
0.340596	1.60588	6.00252	5e-05	3.489
1.204	1.40471	5.93674	5e-05	3.489
0.39925	0.492293	6.00579	5e-05	3.489
0.79633	1.44095	5.73157	5e-05	3.489
0.359425	1.22251	6.13203	5e-05	3.489
0.639008	0.867854	6.03603	5e-05	3.489
0.337803	1.37718	6.07539	5e-05	3.489
0.601755	1.2843	6.06307	5e-05	3.489
0.681683	0.823172	5.94425	5e-05	3.489
1.04342	1.70001	5.81886	5e-05	3.489
0.793396	1.14276	5.94327	5e-05	3.489
0.757149	0.462493	5.62906	5e-05	3.489
0.915192	1.73876	5.72054	5e-05	3.489
0.654038	1.29091	6.08624	5e-05	3.489
1.48317	1.50752	6.22142	5e-05	3.489
0.634083	1.15802	5.98323	5e-05	3.489
1.02974	1.5535	5.92487	5e-05	3.489
0.378739	0.89324	5.91623	5e-05	3.489
0.880552	0.854322	5.76492	5e-05	3.489
0.578248	1.19297	5.73734	5e-05	3.489
1.26559	1.45103	6.0152	5e-05	3.489
0.195537	1.21756	6.13674	5e-05	3.489
1.21505	1.65284	6.09807	5e-05	3.489
0.869191	1.35712	5.6579	5e-05	3.489
1.02305	1.4971	6.17303	5e-05	3.489
0.90703	1.55628	6.04425	5e-05	3.489
1.02825	1.1871	5.84045	5e-05	3.489
0.771723	1.03529	6.00512	5e-05	3.489
0.865812	1.03002	5.62931	5e-05	3.489
0.68396	0.98167	5.79047	5e-05	3.489
0.72231	1.59121	6.04155	5e-05	3.489
0.983823	1.65502	6.09786	5e-05	3.489
0.901848	0.880944	5.74379	5e-05	3.489
0.298728	1.21821	6.11377	5e-05	3.489
1.03766	1.49694	6.20295	5e-05	3.489
1.22731	1.48539	6.1156	5e-05	3.489
1.15566	1.62186	6.01964	5e-05	3.489
1.30117	1.59294	6.22505	5e-05	3.489
0.937114	1.56348	6.24998	5e-05	3.489
0.828498	1.53885	5.79657	5e-05	3.489
0.169797	1.24559	6.253	5e-05	3.489
0.559998	0.641363	5.96257	5e-05	3.489
0.647406	0.537773	5.77066	5e-05	3.489
0.726435	1.42102	5.61118	5e-05	3.489
0.599996	1.42023	6.07227	5e-05	3.489
0.637023	0.902581	5.73448	5e-05	3.489
0.866089	1.73927	5.78431	5e-05	3.489
0.949092	1.30557	5.85685	5e-05	3.489
0.690354	0.964385	5.92319	5e-05	3.489
1.08979	1.65745	5.81153	5e-05	3.489
0.615535	1.13985	6.03472	5e-05	3.489
0.418476	0.245331	5.91088	5e-05	3.489
0.444865	1.16876	5.89379	5e-05	3.489
0.47464	0.835414	6.04396	5e-05	3.489
0.973718	1.39551	6.0192	5e-05	3.489
1.42328	1.58049	6.22273	5e-05	3.489
0.960759	1.52716	6.10463	5e-05	3.489
0.955141	1.17705	5.75533	5e-05	3.489
0.0879632	1.17594	6.24833	5e-05	3.489
0.444094	1.51431	6.05591	5e-05	3.489
0.511406	0.386058	5.90417	5e-05	3.489
0.555785	1.68372	5.8915	5e-05	3.489
0.239919	1.03673	6.07024	5e-05	3.489
0.739591	1.3834	5.55703	5e-05	3.489
0.853739	1.31403	5.69738	5e-05	3.489
0.952843	0.510942	5.67954	5e-05	3.489
0.634244	1.46643	6.17127	5e-05	3.489
0.78722	1.2044	5.64715	5e-05	3.489
0.932787	1.74766	5.70486	5e-05	3.489
0.765755	1.51078	6.19124	5e-05	3.489
1.42388	1.5906	6.24997	5e-05	3.489
0.858179	0.958016	5.90973	5e-05	3.489
0.488915	1.45006	6.09722	5e-05	3.489
1.08552	1.35936	5.97576	5e-05	3.489
0.679801	1.59743	5.70834	5e-05	3.489
0.547616	1.58392	6.18603	5e-05	3.489
0.546589	1.14443	5.7564	5e-05	3.489
0.527791	1.14518	6.12612	5e-05	3.489
0.568849	1.62187	6.08433	5e-05	3.489
0.645622	1.46408	6.04095	5e-05	3.489
0.266017	1.21688	6.19361	5e-05	3.489
0.448372	1.08406	6.09345	5e-05	3.489
0.781545	0.938605	5.94439	5e-05	3.489
0.481677	0.765162	5.92998	5e-05	3.489
0.264337	1.50113	6.0411	5e-05	3.489
0.911612	1.40947	6.1951	5e-05	3.489
1.0925	1.00257	5.91982	5e-05	3.489
0.694187	1.67804	5.926	5e-05	3.489
0.33071	1.36438	6.16351	5e-05	3.489
0.95625	1.15117	5.96645	5e-05	3.489
0.844532	1.65689	5.56174	5e-05	3.489
1.36545	1.5797	6.17794	5e-05	3.489
0.688427	1.17963	5.70345	5e-05	3.489
0.698624	1.5065	6.18937	5e-05	3.489
0.932256	1.47774	5.75201	5e-05	3.489
0.485503	1.27091	5.86784	5e-05	3.489
0.837437	1.71849	5.67806	5e-05	3.489
0.345377	1.07443	6.05906	5e-05	3.489
0.769579	1.58725	5.7505	5e-05	3.489
0.733688	1.09916	5.82973	5e-05	3.489
0.35545	1.50863	6.25635	5e-05	3.489
0.781295	1.38581	5.79297	5e-05	3.489
1.15804	1.00634	5.90562	5e-05	3.489
0.716215	0.173743	5.65817	5e-05	3.489
0.652034	0.972285	5.87581	5e-05	3.489
0.240213	1.39032	6.04392	5e-05	3.489
0.605792	1.34598	5.72064	5e-05	3.489
0.958214	1.50341	5.8631	5e-05	3.489
1.03149	1.76051	5.92656	5e-05	3.489
0.894582	1.54649	5.69532	5e-05	3.489
0.802222	0.655161	5.55469	5e-05	3.489
0.939082	1.59295	5.80429	5e-05	3.489
0.548482	1.00939	5.87303	5e-05	3.489
0.678702	0.961082	5.88107	5e-05	3.489
0.890364	1.37023	5.6427	5e-05	3.489
0.802726	1.10934	6.06978	5e-05	3.489
1.15048	1.23138	5.95263	5e-05	3.489
0.493544	1.33059	5.9401	5e-05	3.489
0.740194	1.29633	6.05858	5e-05	3.489
0.594646	1.30413	5.96191	5e-05	3.489
0.312168	1.34628	6.13925	5e-05	3.489
0.972048	0.778397	5.81001	5e-05	3.489
1.32484	1.61434	6.11813	5e-05	3.489
0.515467	1.32622	6.21764	5e-05	3.489
1.00983	1.15624	5.87652	5e-05	3.489
0.58019	1.17811	5.70472	5e-05	3.489
0.86434	1.05952	5.79709	5e-05	3.489
0.592821	1.45097	5.98381	5e-05	3.489
1.14746	1.64258	5.88927	5e-05	3.489
0.69071	0.660859	5.72362	5e-05	3.489
0.488024	0.99364	5.97901	5e-05	3.489
0.313731	1.32785	6.19493	5e-05	3.489
0.701646	1.46894	6.23727	5e-05	3.489
0.941669	0.817397	5.6795	5e-05	3.489
0.610348	1.5472	5.84226	5e-05	3.489
0.744066	1.15389	5.61491	5e-05	3.489
0.662615	1.58577	6.23362	5e-05	3.489
0.733746	1.61645	5.98377	5e-05	3.489
0.97918	1.42055	6.10081	5e-05	3.489
0.249504	1.59568	6.03516	5e-05	3.489
0.524121	1.52441	6.22733	5e-05	3.489
0.261801	1.44117	6.06626	5e-05	3.489
0.365522	1.28476	6.13021	5e-05	3.489
0.967807	1.74429	5.87848	5e-05	3.489
0.847612	0.984185	5.6298	5e-05	3.489
1.10134	1.2861	6.02371	5e-05	3.489
0.813952	0.795516	5.67491	5e-05	3.489
0.475634	1.16902	6.01075	5e-05	3.489
0.808737	1.59699	6.09858	5e-05	3.489
0.309117	1.02636	6.13639	5e-05	3.489
0.785127	1.57929	5.9533	5e-05	3.489
0.59922	1.29552	6.02943	5e-05	3.489
0.822876	1.04278	5.64873	5e-05	3.489
0.639668	1.35969	5.98365	5e-05	3.489
0.602134	1.24479	5.98802	5e-05	3.489
0.91235	1.34915	5.75469	5e-05	3.489
1.22106	1.5145	5.99288	5e-05	3.489
0.819541	1.55032	5.59674	5e-05	3.489
0.951743	0.772671	5.76606	5e-05	3.489
0.72347	0.934066	5.83063	5e-05	3.489
1.10693	1.37572	5.89491	5e-05	3.489
0.579544	1.52279	5.78831	5e-05	3.489
1.05891	1.67158	6.10016	5e-05	3.489
0.757942	1.7045	5.78593	5e-05	3.489
0.607207	1.15682	5.71338	5e-05	3.489
0.956304	1.281	5.68759	5e-05	3.489
0.478562	0.904272	5.89442	5e-05	3.489
0.390844	1.26491	6.15859	5e-05	3.489
0.794708	1.67186	5.52418	5e-05	3.489
0.53027	1.55926	5.80202	5e-05	3.489
1.06171	1.32	5.82393	5e-05	3.489
0.3288	0.870972	5.98778	5e-05	3.489
0.644863	1.68581	5.79727	5e-05	3.489
0.43421	1.50393	6.2121	5e-05	3.489
0.735898	0.61534	5.78845	5e-05	3.489
0.525217	1.41954	6.20274	5e-05	3.489
0.76024	1.57801	5.85188	5e-05	3.489
0.479139	1.27938	6.13674	5e-05	3.489
0.807803	0.973813	5.60614	5e-05	3.489
0.612584	0.628752	5.81013	5e-05	3.489
0.774742	1.52493	5.76963	5e-05	3.489
1.44193	1.49774	6.20256	5e-05	3.489
0.734748	1.45217	5.95332	5e-05	3.489
0.303265	1.2878	6.14716	5e-05	3.489
0.580585	1.04915	6.04556	5e-05	3.489
0.824348	1.3126	5.79285	5e-05	3.489
1.06714	1.48351	5.92533	5e-05	3.489
0.748373	0.713216	5.90806	5e-05	3.489
0.282238	1.00908	6.00353	5e-05	3.489
0.758801	1.0587	5.59502	5e-05	3.489
0.32658	0.747637	6.09676	5e-05	3.489
0.601751	1.05692	5.74057	5e-05	3.489
0.700595	1.43676	5.6017	5e-05	3.489
0.630338	1.24902	6.09786	5e-05	3.489
0.828526	1.13296	5.80743	5e-05	3.489
0.61872	0.821555	5.95519	5e-05	3.489
0.814515	1.47219	6.0764	5e-05	3.489
0.956793	1.57373	6.14656	5e-05	3.489
0.930347	0.876944	5.77743	5e-05	3.489
0.803541	0.986752	5.98933	5e-05	3.489
0.846566	1.6476	5.99086	5e-05	3.489
0.981998	1.35251	5.76069	5e-05	3.489
0.437893	0.702404	6.00716	5e-05	3.489
0.223478	0.717885	6.16382	5e-05	3.489
0.883806	1.63939	5.6052	5e-05	3.489
0.618053	1.44297	5.88522	5e-05	3.489
0.470482	1.47594	6.05298	5e-05	3.489
0.135467	0.200613	6.16438	5e-05	3.489
0.504948	1.07566	5.86419	5e-05	3.489
0.667167	1.62638	6.10704	5e-05	3.489
0.503175	1.37545	6.07048	5e-05	3.489
0.355877	1.38458	6.07127	5e-05	3.489
0.613265	1.45339	6.22706	5e-05	3.489
0.63466	1.27624	5.98435	5e-05	3.489
0.878662	0.806759	5.66938	5e-05	3.489
0.729781	1.39407	5.89815	5e-05	3.489
0.0990852	1.11715	6.24376	5e-05	3.489
1.16014	1.66612	5.91906	5e-05	3.489
1.06457	1.56639	5.79661	5e-05	3.489
0.943827	0.986989	5.67506	5e-05	3.489
1.20528	1.31113	6.0367	5e-05	3.489
0.797085	1.05003	5.66372	5e-05	3.489
0.945955	1.36607	5.92263	5e-05	3.489
0.953867	0.565951	5.66673	5e-05	3.489
0.918575	1.68021	5.69334	5e-05	3.489
0.238827	1.57025	6.23195	5e-05	3.489
1.01874	1.53032	5.96572	5e-05	3.489
0.584102	1.23285	6.08748	5e-05	3.489
0.599176	1.36338	5.98017	5e-05	3.489
0.0760556	0.888622	6.25489	5e-05	3.489
1.05431	1.62014	6.05424	5e-05	3.489
1.21054	1.62424	6.1518	5e-05	3.489
0.622055	0.970616	5.70002	5e-05	3.489
0.292514	1.03737	6.10125	5e-05	3.489
0.468729	1.44216	6.21774	5e-05	3.489
0.853446	0.757915	5.68366	5e-05	3.489
0.696052	1.60277	6.13013	5e-05	3.489
0.768883	1.47707	5.73422	5e-05	3.489
1.21088	1.72814	5.93496	5e-05	3.489
0.817972	1.07245	6.03898	5e-05	3.489
0.627405	0.52297	5.71454	5e-05	3.489
1.04424	1.83701	5.78072	5e-05	3.489
0.402063	1.19988	6.00552	5e-05	3.489
0.801561	1.40437	5.71314	5e-05	3.489
0.776718	0.55581	5.815	5e-05	3.489
0.802651	1.19791	5.67585	5e-05	3.489
1.01248	1.46458	5.89701	5e-05	3.489
0.933483	1.68636	5.90871	5e-05	3.489
0.522613	1.35255	5.98624	5e-05	3.489
0.378525	0.628687	5.93845	5e-05	3.489
0.606639	0.856497	5.83892	5e-05	3.489
0.80557	0.637635	5.64139	5e-05	3.489
0.754795	1.34197	5.73999	5e-05	3.489
0.145045	1.43153	6.23827	5e-05	3.489
0.585903	1.66786	5.89745	5e-05	3.489
0.906848	0.999149	5.91308	5e-05	3.489
0.857095	1.41526	6.15789	5e-05	3.489
0.211431	1.10987	6.10006	5e-05	3.489
0.296899	1.02838	6.12201	5e-05	3.489
0.570692	1.44	6.1869	5e-05	3.489
0.816346	1.30618	5.66156	5e-05	3.489
0.463646	1.5462	5.86961	5e-05	3.489
0.462941	1.405	6.02405	5e-05	3.489
1.19321	1.55679	6.22754	5e-05	3.489
1.01505	1.52713	5.88981	5e-05	3.489
0.586857	1.42963	5.87482	5e-05	3.489
1.0823	1.67609	6.10326	5e-05	3.489
0.734821	1.07641	5.67866	5e-05	3.489
0.656395	1.34715	6.02791	5e-05	3.489
0.635771	0.654588	5.87783	5e-05	3.489
0.572572	1.39661	6.22829	5e-05	3.489
0.943894	1.63267	5.9579	5e-05	3.489
0.805632	1.36194	5.9324	5e-05	3.489
1.12932	1.29211	5.91383	5e-05	3.489
0.627102	1.23273	5.72051	5e-05	3.489
0.329733	0.965112	6.17909	5e-05	3.489
0.183684	1.09746	6.11694	5e-05	3.489
0.133033	1.36436	6.22227	5e-05	3.489
0.791771	1.79524	5.5181	5e-05	3.489
0.71387	1.5578	6.07062	5e-05	3.489
1.39981	1.50073	6.1195	5e-05	3.489
0.876435	1.21855	5.65726	5e-05	3.489
0.277715	1.47323	6.10677	5e-05	3.489
0.438047	1.07322	5.96207	5e-05	3.489
0.841526	1.30866	5.79392	5e-05	3.489
0.345474	1.26229	6.04309	5e-05	3.489
1.04842	1.32445	5.89401	5e-05	3.489
0.46626	1.07252	6.11795	5e-05	3.489
1.21363	1.52531	6.07339	5e-05	3.489
0.920586	1.44676	5.91697	5e-05	3.489
0.435161	1.23901	6.18062	5e-05	3.489
0.522281	1.27444	6.13827	5e-05	3.489
0.436458	0.77171	6.00652	5e-05	3.489
0.870926	0.986861	5.72297	5e-05	3.489
0.769085	0.680291	5.67131	5e-05	3.489
0.821594	0.996542	6.01326	5e-05	3.489
0.390824	1.5331	6.184	5e-05	3.489
0.41454	0.904986	6.12892	5e-05	3.489
0.744021	1.18157	5.95476	5e-05	3.489
0.342452	0.823856	6.12866	5e-05	3.489
0.731179	1.24243	5.99356	5e-05	3.489
1.42162	1.49704	6.16209	5e-05	3.489
0.949865	1.35823	6.11643	5e-05	3.489
0.596727	0.681134	5.86794	5e-05	3.489
0.776155	0.980297	5.63406	5e-05	3.489
0.927467	1.04312	5.80825	5e-05	3.489
0.558356	1.053	5.89677	5e-05	3.489
0.765501	0.95477	5.97286	5e-05	3.489
0.238588	1.19905	6.12623	5e-05	3.489
0.862009	1.52628	6.20314	5e-05	3.489
0.87686	1.17159	5.98008	5e-05	3.489
0.724375	0.646051	5.82071	5e-05	3.489
1.19573	1.27923	6.07808	5e-05	3.489
1.0902	1.58852	5.90691	5e-05	3.489
0.819217	1.64122	5.74611	5e-05	3.489
1.29312	1.64639	6.10497	5e-05	3.489
0.290335	0.67422	6.02774	5e-05	3.489
0.29055	1.00872	6.05478	5e-05	3.489
0.711807	1.64228	5.82455	5e-05	3.489
0.380873	0.830803	5.99176	5e-05	3.489
0.551978	0.904655	5.78076	5e-05	3.489
0.612789	1.29326	5.8561	5e-05	3.489
1.15894	1.52982	5.96204	5e-05	3.489
0.936441	1.15593	5.65235	5e-05	3.489
0.813266	1.82356	5.70204	5e-05	3.489
1.20583	1.5858	6.13276	5e-05	3.489
0.579319	0.559078	5.88304	5e-05	3.489
0.709947	1.1144	5.79453	5e-05	3.489
0.042981	1.41067	6.25942	5e-05	3.489
1.00756	1.25253	5.75193	5e-05	3.489
0.186556	1.0454	6.21557	5e-05	3.489
0.812583	0.223195	5.5567	5e-05	3.489
1.12801	1.4898	5.93265	5e-05	3.489
0.810984	1.63506	6.12528	5e-05	3.489
1.16256	1.54201	5.99833	5e-05	3.489
