0.32085
0.20547
0.22447
0.23527
0.64807
0.94118
0.80849
0.59299
0.26867
0.48033
0.44258
0.79349
0.56086
0.80875
0.59695
0.69578
0.73065
0.34471
0.80677
0.45394
0.27519
0.54618
0.43808
0.70722
0.73012
0.50626
0.43926
0.46267
0.87632
0.41177
0.77719
0.62334
0.63958
0.15821
0.62532
0.50179
0.59352
0.58465
0.14439
0.38993
0.70999
0.5945
0.726
0.66075
0.53783
0.59816
0.49749
0.98502
0.96743
0.54342
0.34918
0.5705
0.77645
0.606
0.14908
0.56497
0.50609
0.5665
0.84675
0.74417
0.41471
0.37952
0.85192
0.43542
0.6318
0.37878
0.12919
0.54196
0.53718
0.21751
0.40022
0.38547
0.34738
0.66743
0.18699
0.67154
0.37915
0.21246
0.66873
0.68759
0.62059
0.73156
0.40964
0.27061
0.53935
0.5388
0.32505
0.31353
0.45141
0.58076
0.59213
0.36896
0.40131
0.72743
0.91822
0.31754
0.66359
0.313
0.77589
0.84554
0.42465
1.0467
0.49274
0.93929
0.14174
0.51965
0.79948
0.12946
0.16539
0.2619
0.61191
0.19516
0.42444
0.50881
0.65821
0.35325
0.25278
0.53099
0.67293
0.61437
0.38647
0.88317
0.99301
0.43026
0.27722
0.93661
0.75831
0.62257
0.80313
0.85846
0.46331
0.52505
0.64552
0.18665
0.27957
0.17301
0.27212
0.61909
0.20266
0.24887
0.46873
0.67729
0.89173
0.6089
0.44793
0.78858
0.87336
0.37306
0.53992
0.49419
0.49558
0.60839
0.66438
0.80766
0.57187
0.57297
0.9658
0.5952
0.49801
0.36235
0.1802
0.2143
0.35452
0.6877
0.77956
0.62988
0.78585
0.58583
0.48432
0.84832
0.49432
0.59897
1.0356
0.56251
0.42826
0.33529
0.99247
0.14321
0.48224
0.66776
0.19518
0.79645
0.75412
0.5217
0.47809
0.99464
0.39716
0.816
0.45817
0.26357
0.7562
0.33002
0.78142
0.62691
0.48631
0.7483
0.34179
0.4474
0.34909
0.57401
0.25058
0.5692
0.4093
0.36274
0.42999
0.40715
0.80268
0.50251
0.78927
0.4742
0.37715
0.81277
0.46508
0.38045
0.83385
0.44144
0.41732
0.51937
0.35696
0.19079
0.20218
0.39163
0.14062
0.42692
0.58683
0.63537
0.14743
0.29743
0.6212
0.50962
0.61061
0.69761
0.83656
0.88998
0.52011
0.66462
0.17988
